reaction_id,reaction_index_CUSTOM,reaction_type,inputs_metal_and_ligand_SMILES,inputs_aryl_halide_SMILES,inputs_amine_SMILES,inputs_solvent_SMILES,inputs_base_SMILES,temperature_Celsius,yield_percent
ord-101cdc30e8364adba8cbaa6b2be6e3e8,711,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe];CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl,C1=CC=C(C=C1)CN,CC(=O)N(C)C,CC(C)(C)[O-].[Na+],100.0,49.35
ord-edb6c9cf54a940259581c192883091b5,712,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe];CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl,C1=CC=C(C=C1)CN,CC(=O)N(C)C,CC(C)(C)[O-].[Na+],100.0,69.12
ord-e2437538f4f34f1fbc2e869de8f1a2bb,713,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe];CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl,C1=CC=C(C=C1)CN,CC(=O)N(C)C,CC(C)(C)[O-].[Na+],100.0,57.01
ord-7f46e7191dbd43e493e0ec8cf7b58457,714,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe];CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl,C1=CC=C(C=C1)CN,CC(=O)N(C)C,CC(C)(C)[O-].[Na+],100.0,72.84
ord-fa6dd91ea9f54dd39e4d31da62d4aa71,715,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe];CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl,C1=CC=C(C=C1)CN,CC(=O)N(C)C,CC(C)(C)[O-].[Na+],80.0,9.81
ord-8563d32d81ef4e67b37807469f34e85c,748,1.3.7 [N-arylation with Ar-X] Chloro N-arylation,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Pd],CC1(CC2=C(C=NN2C1)C3=CC(=NC=C3F)Cl)C,CC(C)(C)OC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,35.11
ord-180ffbd2722940d2bf70ecaf0fc8e2ac,749,1.3.7 [N-arylation with Ar-X] Chloro N-arylation,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.[Pd],CC1(CC2=C(C=NN2C1)C3=CC(=NC=C3F)Cl)C,CC(C)(C)OC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,53.6
ord-bd4700a79525457dbcfd3c5e1368118f,750,1.3.6 [N-arylation with Ar-X] Bromo N-arylation,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CC=C(C=C1)Br,C1CCNC(C1)C2=CC=CC=C2,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,15.56
ord-6ca842b2903f47c19f42752e7a96ea52,891,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl,CC(=O)NC1=C(C=CC(=C1)N)N2CC[C@@H](C2)N(C)C,CC(=O)N(C)C,C(=O)([O-])[O-].[Cs+].[Cs+],150.0,36.66
ord-63156f7134e84c509ea49c365b3cf954,716,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe];CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)NC2=NC=CC(=C2)Cl,C1=CC=C(C=C1)CN,CC(=O)N(C)C,CC(C)(C)[O-].[Na+],100.0,5.65
ord-0c726797efaf4f12802e1de309e7f336,719,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],COC1=CC=CC=C1Br,CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1CN2,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],105.0,68.91
ord-398e791076cd44778e3b80090d8d8371,720,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CC(=C(C=C1C(=O)O)Cl)Br,C1CCNCC1,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],80.0,10.0
ord-c0d27ca6d70a4e629ed6ea0a3371d1c9,721,1.3.6 [N-arylation with Ar-X] Bromo N-arylation,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4;CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.C1=CC=C([C-]=C1)CCN.[Cl-].[Pd+2],C1=CC2=C(C=C1Br)NN=C2,C1CCNC1,C1CCOC1,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,60.0,93.74
ord-775ba0e2a4c14f008f392711cc2a587a,731,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CN1C(=NC(=N1)Br)Br,CN1CCNCC1,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],100.0,0.0
ord-a75ed1ad0e7c4cabb7785476d93cfc86,732,1.3.6 [N-arylation with Ar-X] Bromo N-arylation,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CC(=C(N=C1)Br)Cl,C1CC(C1)N,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],115.0,25.02
ord-87941c7f7d4a47aaba74791eabfbedf7,751,0.0 [Unassigned] Unrecognized,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],COC1=C(C=CC(=C1)Br)OCC2=CC=CC=C2,CC(C)(C)OC(=O)N1CCNCC1,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],80.0,60.33
ord-4ba8493a4d7f4107b8a89b01cdd11168,892,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CC1=CC(=CC(=N1)Cl)CO,CC(C)(C)OC(=O)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],80.0,0.0
ord-85b6b1948aa842f2a19dc52c1d84fd97,943,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CN1C=C(N=C1)NC2=CC(=NC3=C(C=NN23)C#N)Cl,CC1=C(C=C(C=C1)N)NC(=O)C,CC(=O)N(C)C,CC(C)(C)[O-].[Na+],100.0,29.32
ord-15613520ef9b4d099659a0a3ac545228,733,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CN(C)C1=CC=CC=C1C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=CC=C1Br,C1CNCC1O,C1CCOC1,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,65.0,43.01
ord-ebc6b887cbeb4bbabe382ad2ba715693,734,0.0 [Unassigned] Unrecognized,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;CC(=O)O.CC(=O)O.[Pd],COC(=O)CC1=NC=CC(=C1)Br,C1C(CN1)(F)F.Cl,CN(C)C=O,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,39.89
ord-c7d1825ed35e4dffbc57a0b9b8fa9354,735,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;CC(=O)O.CC(=O)O.[Pd],CC(=O)C1=CC=C(C=C1)Br,CC(C)(C)OC(=O)N1CCNCC1,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,52.48
ord-91d62f2c93df477a8b3df11f707f23e4,736,1.3.6 [N-arylation with Ar-X] Bromo N-arylation,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CC2=C(C=NN2C3=CC=C(C=C3)F)C(=C1)Br,CC1=CC(=C(C(=C1)C)S(=O)(=O)N[C@H](CN)C(C)C)C,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],110.0,11.38
ord-805e4c9d19604f5ca8a6f376906a62c5,739,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CCOC(=O)C1=C(C2=CC(=C(C=C2N=C1)OC)Br)NC3=C(C=C(C=C3)Cl)Cl,CN1CCNCC1,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,0.0
ord-2949f6d733cb41eb863993e4ce1f0a88,740,1.3.6 [N-arylation with Ar-X] Bromo N-arylation,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CC1=C(N=CC=C1)Br,CC(C)(C)OC(=O)N1CCC[C@H](C1)N,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],115.0,69.75
ord-1fab0d514b4b411abf5f6ef0f4a2b24e,741,1.3.6 [N-arylation with Ar-X] Bromo N-arylation,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CC1=C(N=CC=C1)Br,CC(C)(C)OC(=O)N1CCC[C@H](C1)N,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],115.0,82.37
ord-cf1404eae16044b48089126b4e1896af,742,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CCOC(=O)C1=CN=C2C=CC(=CC2=C1NC3=C(C=C(C=C3)F)F)Br.Cl,CN1CCNCC1,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,0.0
ord-b6527d32ba054a8395bc5ea7808e53a8,743,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4;CC(=O)O.CC(=O)O.[Pd],C1=CC2=C(C(=C1)Br)NC=C2,CC(C)(C)OC(=O)N1CCNCC1,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],100.0,0.0
ord-72db1f71b9ee4c528872b1ba0810230a,752,0.0 [Unassigned] Unrecognized,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CN=CC=C1Br,C1=CC=C(C=C1)N,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],100.0,24.88
ord-b128920e4d7f4cc2b5aeb697ff28a01f,753,0.0 [Unassigned] Unrecognized,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CN=CC=C1Br,C1=CC=C(C=C1)N,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],100.0,40.92
ord-3201a37afe8b4b36ad112c88df6755f7,754,0.0 [Unassigned] Unrecognized,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CN=CC=C1Br,C1=CC=C(C=C1)N,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],100.0,20.25
ord-1208d74fc7a748139625e9e704ab1724,756,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4;CC(=O)O.CC(=O)O.[Pd],CC(C)(C)OC(=O)N1C=CC2=C1C(=CC=C2)Br,CC(C)(C)OC(=O)N1CCNCC1,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],100.0,0.0
ord-1f9578b402a0413a8d3c28c86e02d21e,774,1.3.4 [N-arylation with Ar-X] Iodo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CC(=CC(=C1)I)C(F)(F)F,COC1=NC(=NC=C1Br)N,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],90.0,43.23
ord-5c1e7b0afe1e4c2ea268d161da8ff7be,757,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4;CC(=O)O.CC(=O)O.[Pd],CC(C)(C)OC(=O)N1C=CC2=C1C(=CC=C2)Br,CC(C)(C)OC(=O)N1CCNCC1,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],95.0,0.0
ord-cdacdc2f62e2433897c344ea48603986,758,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CC=NC(=C1)Cl,C1=COC(=N1)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,0.0
ord-05c9f5ab86694790884a2465aacb6f95,759,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C)(C)P(C1=CC2=CC=CC=C2N1C3=CC=CC=C3)C(C)(C)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CC=NC(=C1)Cl,C1=COC(=N1)N,C1COCCO1,C(=O)([O-])[O-].[K+].[K+],90.0,0.0
ord-97b674af3d2f488bb5058b76b82c316b,760,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=C(C=CC(=C2P(C3CCCCC3)C4CCCCC4)OC)OC)C(C)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CC=NC(=C1)Cl,C1=COC(=N1)N,C1COCCO1,C(=O)([O-])[O-].[K+].[K+],90.0,0.0
ord-8dd14463cf6743e7a0d8b8896c9d7de0,762,0.0 [Unassigned] Unrecognized,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4;CC(=O)O.CC(=O)O.[Pd],C1=CNC2=NC=C(C=C21)Br,C1COCCN1,C1COCCO1,CC(C)(C)[O-].[Na+],90.0,83.63
ord-c34fe67f0c724f1db0a5e6644d227638,764,0.0 [Unassigned] Unrecognized,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4;CC(=O)O.CC(=O)O.[Pd],C1=CNC2=NC=C(C=C21)Br,C1COCCN1,C1COCCO1,CC(C)(C)[O-].[Na+],90.0,64.63
ord-14a2a1784ff04475ad4db1893eca50ce,794,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CC(=CC(=C1)Br)[N+](=O)[O-],CC(C)(C)OC(=O)NC1CCNCC1,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],95.0,56.63
ord-ea023f46022d4035acdf5a18572a2571,795,0.0 [Unassigned] Unrecognized,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;CC(=O)O.CC(=O)O.[Pd],CC(=O)OCC1=C2C(=CC=C1)C(=O)C=C(O2)C3=CC=C(C=C3)Br,C[C@@H]1CNCCN1,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],110.0,13.31
ord-71ad501d78264f9aa8b8fb6c66e7e044,799,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C)C(C)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl,CC1=CC(=C(C=C1NC(=O)C)N)F,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],150.0,20.63
ord-56f044d6c15d456091eeeb1952199469,907,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl,CC1=C(C=C(C=C1)N)NC(=O)C,CC(=O)N(C)C,C(=O)([O-])[O-].[Cs+].[Cs+],150.0,18.09
ord-d96d0e3f2950466bac2ca8525ac77415,765,0.0 [Unassigned] Unrecognized,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4;CC(=O)O.CC(=O)O.[Pd],C1=CNC2=NC=C(C=C21)Br,C1COCCN1,C1COCCO1,CC(C)(C)[O-].[Na+],90.0,90.87
ord-fd407bedbf534487940a2a1f79aacfca,766,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F,CC(C)(C)[Si](C)(C)OCCN,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,54.2
ord-c8028b7fd0b24a71a931a3ca28fc4dd0,767,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F,CC(C)(C)[Si](C)(C)OCCN,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,44.07
ord-3a62166a30464afb9cbe502b267cbcba,769,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],COC(=O)C1=CC(=NC=C1)Br,CNC1=CC=C(C=C1)F,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],105.0,0.0
